gid	pagina	volgnr	standplaats	ol	nb	x	y	rang	latlon_bonne	crd_bonne
249	401	934	Wamel (Herv. kerktoren)	5.4632439111111113	51.88066666666666666667	39884	42504	3	01010000206E6C0400642CA19C5CDA15405E0172AFB9F04940	01010000206C6C0400000000008079E3400000000000C1E440
250	403	976	Winssen	5.70710224444444503	51.88469722222222222222	56666	43115	3	01010000206E6C0400B9445B9C12D416403B2732C23DF14940	01010000206C6C04000000000040ABEB4000000000600DE540
251	403	983	Witte huis (op St. Philipsland)	4.10970224444444465	51.64289444444444444444	-53576	16179	3	01010000206E6C040026BF00C955701040A1D57A5D4AD24940	01010000206C6C0400000000000029EAC0000000008099CF40
252	404	1012	Zevenaar (Huis te-)	6.07839668888888873	51.92745833333333333334	82144	46222	3	01010000206E6C0400E391BB3847501840E00865F4B6F64940	01010000206C6C040000000000000EF44000000000C091E640
253	405	1017	Zoelen	5.40524668888888904	51.90721666666666666667	35870	45428	3	01010000206E6C04003B5CEEFCF89E154017DCFCAC1FF44940	01010000206C6C040000000000C083E14000000000802EE640
254	405	1027	Zuidzande	3.45094668888888911	51.34173611111111111111	-99816	-16628	3	01010000206E6C04005E2308F0899B0B40CF8A4602BEAB4940	01010000206C6C040000000000805EF8C000000000003DD0C0
255	367	55	Babilonienbroek	5.02224113333333388	51.74365000000000000000	9554	27114	3	01010000206E6C0400A72B3161C6161440D0D556EC2FDF4940	01010000206C6C04000000000000A9C24000000000807ADA40
256	368	71	Beetsterzwaag	6.07523280000000021	53.06101111111111111111	79846	174318	3	01010000206E6C04009658BED3094D18401A754B36CF874A40	01010000206C6C040000000000607EF3400000000070470541
257	369	100	Birdaerd	5.88165780000000016	53.29413333333333333333	66511	200062	3	01010000206E6C0400A10D654DD186174042AA3B29A6A54A40	01010000206C6C040000000000F03CF04000000000F06B0841
258	373	204	Druten	5.60993557777777774	51.89173888888888888889	49970	43826	3	01010000206E6C0400C5E3BCF392701640B12CFA7F24F24940	01010000206C6C0400000000004066E840000000004066E540
259	373	214	Eck	5.4579550222222224	51.97097500000000000000	39441	52548	3	01010000206E6C0400FDEE4D29F2D41540E71DA7E848FC4940	01010000206C6C0400000000002042E3400000000080A8E940
563	365	3	Aalten	6.58175502222222253	51.92720833333333333334	116755	48878	2	01010000206E6C0400AAE9AA96B7531A40671F3EC3AEF64940	01010000206C6C0400000000003081FC4000000000C0DDE740
564	365	6	Aartswoud	4.94937724444444438	52.74420000000000000000	4422	138420	2	01010000206E6C040066D2618C29CC134073D712F2415F4A40	01010000206C6C0400000000000046B14000000000A0E50041
565	365	7	Abbega	5.57129391111111172	53.01921111111111111111	46117	169234	2	01010000206E6C04002D8162450149164095F87A8275824A40	01010000206C6C040000000000A084E6400000000090A80441
566	365	8	Abbekerk	5.01983280000000054	52.73305000000000000000	9181	137186	2	01010000206E6C04006C8DAD0C4F141440992A1895D45D4A40	01010000206C6C04000000000080EEC1400000000010BF0041
567	365	9	Abcoude	4.97447168888888935	52.27280833333333333334	6182	85976	2	01010000206E6C0400689F0AE8DBE5134018DF2A62EB224A40	01010000206C6C0400000000000026B8400000000080FDF440
568	365	10	Aerdt	6.08126057777777795	51.89490277777777777777	82402	44605	2	01010000206E6C0400DC0910F935531840DBD3992C8CF24940	01010000206C6C040000000000201EF44000000000A0C7E540
569	370	121	Borne	6.76009391111111135	52.30095000000000000000	127941	90742	2	01010000206E6C04009C71E80E560A1B4098DD938785264A40	01010000206C6C040000000000503CFF40000000006027F640
570	370	122	Borssele	3.73560224444444477	51.42398888888888888889	-79846	-7829	2	01010000206E6C04004806F66D83E20D4094D2954445B64940	01010000206C6C040000000000607EF3C0000000000095BEC0
571	370	123	Boskoop	4.65918835555555599	52.07493888888888888889	-15404	63983	2	01010000206E6C0400840FB44502A31240F97CF69897094A40	01010000206C6C0400000000000016CEC000000000E03DEF40
572	370	127	Bozum	5.69657446666666711	53.09054722222222222222	54432	177257	2	01010000206E6C04007A3F26D14AC916401318270D978B4A40	01010000206C6C0400000000000094EA400000000048A30541
573	370	128	Brakel	5.09761891111111165	51.81962500000000000000	14734	35577	2	01010000206E6C0400FDC53A36F6631440F4FDD478E9E84940	01010000206C6C04000000000000C7CC4000000000205FE140
574	370	129	Brandaris (Vuurtoren)	5.71430224444444512	53.36119722222222222222	21985	207120	2	01010000206E6C0400AB642D0C72DB1640DD6CE8B53BAE4A40	01010000206C6C0400000000004078D5400000000080480941
575	370	131	Bredevoord	6.61814946666666692	51.94356111111111111111	119213	50754	2	01010000206E6C0400257E7D2CFC781A40F4FF489CC6F84940	01010000206C6C040000000000D01AFD400000000040C8E840
576	370	132	Breskens	3.55534391111111159	51.39600555555555555555	-92435	-10729	2	01010000206E6C0400220A022658710C409D125F4FB0B24940	01010000206C6C0400000000003091F6C00000000080F4C4C0
577	370	134	Breukelen	5.00136613333333369	52.17223055555555555556	8035	74789	2	01010000206E6C04005BF4A71F66011440D4BD9DA60B164A40	01010000206C6C0400000000000063BF40000000005042F240
578	370	136	Broek op Langedijk	4.8081328000000001	52.67802500000000000000	-5122	131058	2	01010000206E6C0400B54C2B2A873B1340696FF085C9564A40	01010000206C6C0400000000000002B4C00000000020FFFF40
579	370	138	Brouwershaven (Stadhuistorentje)	3.91187446666666716	51.72593611111111111111	-67143	25579	2	01010000206E6C0400562023D7844B0F40941A7879EBDC4940	01010000206C6C0400000000007064F0C000000000C0FAD840
580	370	139	Bruinisse	4.09605224444444449	51.66282222222222222222	-54496	18406	2	01010000206E6C0400946202855B621040D5C0CB5BD7D44940	01010000206C6C040000000000009CEAC00000000080F9D140
581	370	140	Brummen	6.15928280000000061	52.08735277777777777777	87394	66102	2	01010000206E6C0400E042C3071BA318409AE235602E0B4A40	01010000206C6C0400000000002056F540000000006023F040
582	370	143	Buitenpost	6.1453578000000002	53.25231666666666666667	84173	195679	2	01010000206E6C0400C1DFD4ACD8941840D7C89BE94BA04A40	01010000206C6C040000000000D08CF44000000000F8E20741
583	370	145	Bunschoten	5.37518002222222258	52.24220000000000000000	33550	82680	2	01010000206E6C04005B3A16312F801540AC8BDB68001F4A40	01010000206C6C040000000000C061E04000000000802FF440
584	371	146	Buren	5.33465224444444441	51.91175555555555555556	31010	45900	2	01010000206E6C0400FEAFF513AF5615405A87F267B4F44940	01010000206C6C0400000000008048DE40000000008069E640
585	371	147	Burg (De)	4.7978633555555561	53.05536666666666666667	-5766	173043	2	01010000206E6C0400DC266B1703311340994F434116874A40	01010000206C6C0400000000000086B6C000000000981F0541
586	371	148	Burum	6.23001057777777767	53.27416666666666666667	89773	198216	2	01010000206E6C0400952895E487EB18404B7EB1E417A34A40	01010000206C6C040000000000D0EAF5400000000040320841
587	371	149	Cadzand	3.40865502222222272	51.36890000000000000000	-102700	-13548	2	01010000206E6C040020539EECEC440B4048BF7D1D38AF4940	01010000206C6C040000000000C012F9C0000000000076CAC0
588	371	150	Calandscog	4.6938161333333337	52.83548611111111111111	-12806	148592	2	01010000206E6C0400526A88BC77C6124002BE7935F16A4A40	01010000206C6C0400000000000003C9C00000000080230241
589	371	152	Castricum	4.66421335555555583	52.54695555555555555555	-14898	116495	2	01010000206E6C0400D0B5BE8B27A8124002BDBFA302464A40	01010000206C6C0400000000000019CDC000000000F070FC40
590	371	156	Colijnsplaat	3.84818002222222244	51.59960000000000000000	-71742	11587	2	01010000206E6C04001985849B12C90E403F575BB1BFCC4940	01010000206C6C040000000000E083F1C00000000080A1C640
591	371	157	Cortgene	3.80211613333333354	51.55594444444444444444	-75004	6777	2	01010000206E6C0400C41502DDBB6A0E4011A4033029C74940	01010000206C6C040000000000C04FF2C0000000000079BA40
592	371	160	Culenborg	5.22631335555555587	51.95791666666666666667	23533	50995	2	01010000206E6C04005F0933B0BEE7144037D069039DFA4940	01010000206C6C04000000000040FBD6400000000060E6E840
593	371	161	Dalen	6.75582724444444516	52.69826666666666666666	126504	134925	2	01010000206E6C04004342C193F7051B40329C58CD60594A40	01010000206C6C04000000000080E2FE400000000068780041
594	371	162	Dalfsen	6.26169946666666721	52.50535277777777777778	93527	112722	2	01010000206E6C040020DBEAF1FA0B1940C9BF5A66AF404A40	01010000206C6C04000000000070D5F640000000002085FB40
595	371	163	Dantumawoude	6.01281613333333365	53.29125833333333333333	75255	199865	2	01010000206E6C04007F1C26AC1F0D1840542DFCF347A54A40	01010000206C6C040000000000705FF24000000000C8650841
596	371	164	Decocksdorp	4.87545224444444436	53.15842777777777777778	-564	184508	2	01010000206E6C040009659C8D76801340B02A865C47944A40	01010000206C6C04000000000000A081C000000000E0850641
597	371	165	Dedemsvaart (Herv. kerkt.)	6.45611335555555588	52.60051666666666666667	106491	123579	2	01010000206E6C0400128525610FD31940A404EABADD4C4A40	01010000206C6C040000000000B0FFF94000000000B02BFE40
598	371	166	Deinum	5.72285502222222231	53.19338611111111111111	56067	188719	2	01010000206E6C040070C6601B34E41640865C47E0C0984A40	01010000206C6C0400000000006060EB400000000078090741
599	371	167	Delden	6.71230224444444445	52.26363888888888888889	124787	86510	2	01010000206E6C04006B0673C265D91A40A4DD4AEBBE214A40	01010000206C6C0400000000003077FE4000000000E01EF540
600	372	169	Delft (Toren van de Nieuwe Kerk)	4.36047446666666705	52.01255000000000000000	-35927	57147	2	01010000206E6C04006C81F537207111404BC8073D9B014A40	01010000206C6C040000000000E08AE1C00000000060E7EB40
601	372	170	Delfzijl	6.92537168888888921	53.33178055555555555556	135953	205695	2	01010000206E6C040033B0D1A294B31B40A8C705C977AA4A40	01010000206C6C0400000000008898004100000000F81B0941
602	372	171	Denekamp	7.00639391111111109	52.37532222222222222223	144489	99472	2	01010000206E6C040087761C208C061C4008F4FE8E0A304A40	01010000206C6C04000000000048A30141000000000049F840
603	372	173	Deventer	6.15531891111111129	52.25225555555555555556	86801	84439	2	01010000206E6C0400B1B0AEEB0B9F184037ACF8E849204A40	01010000206C6C0400000000001031F54000000000709DF440
604	372	174	Didam	6.12753002222222243	51.93824166666666666666	85502	49478	2	01010000206E6C040073CFEA3A97821840F8098D4D18F84940	01010000206C6C040000000000E0DFF44000000000C028E840
605	372	177	Dinxperlo	6.48804113333333365	51.86181944444444444444	110472	41460	2	01010000206E6C0400E5130B0EC1F319400F797C1950EE4940	01010000206C6C04000000000080F8FA4000000000803EE440
606	372	178	Dirksland	4.10146057777777795	51.74830000000000000000	-54021	27910	2	01010000206E6C0400298E1D48E567104064CC5D4BC8DF4940	01010000206C6C040000000000A060EAC0000000008041DB40
607	372	179	Dodewaard	5.65216613333333395	51.90624722222222222222	52859	45470	2	01010000206E6C0400D7E65870D19B164084C4B2E8FFF34940	01010000206C6C04000000000060CFE94000000000C033E640
608	372	180	Doesborgh	6.13423557777777795	52.01504444444444444444	85816	58029	2	01010000206E6C0400980F220D758918400C70F2F9EC014A40	01010000206C6C04000000000080F3F44000000000A055EC40
609	372	181	Doetinchem	6.28905780000000014	51.96598333333333333333	96547	42764	2	01010000206E6C0400669D96C4FE271940E9928457A5FB4940	01010000206C6C0400000000003092F7400000000080E1E440
610	372	182	Doezum	6.24840780000000073	53.20068055555555555556	91156	190058	2	01010000206E6C04000549449D5EFE1840F18683E6AF994A40	01010000206C6C0400000000004041F6400000000050330741
611	372	184	Dokkum (Stadhuistoren)	5.9985855777777779	53.32599166666666666667	74245	203718	2	01010000206E6C04005640BB378DFE17400A8D4D18BAA94A40	01010000206C6C0400000000005020F2400000000030DE0841
612	372	186	Dongenwijk (Schoorsteen van de fabriek)	4.98862168888888924	51.56511666666666666667	7261	7248	2	01010000206E6C04008793773E59F4134002E130BE55C84940	01010000206C6C040000000000005DBC40000000000050BC40
613	372	187	Doorn	5.34520224444444469	52.03364444444444444444	31650	59464	2	01010000206E6C0400249479B27C6115405D4A0E764E044A40	01010000206C6C04000000000080E8DE40000000000009ED40
614	372	188	Doornenburg	6.00194668888888927	51.89048333333333333333	76951	44026	2	01010000206E6C0400FD731450FE0118405E269D5BFBF14940	01010000206C6C04000000000070C9F24000000000407FE540
615	372	189	Doornspijk	5.81586057777777832	52.41683888888888888889	63392	102400	2	01010000206E6C0400DC9A8EF47043174048BD09FA5A354A40	01010000206C6C04000000000000F4EE40000000000000F940
616	372	193	Dreischor	3.98321891111111137	51.68978333333333333333	-62264	21495	2	01010000206E6C0400623F60E0A1DD0F400BFFFCD14AD84940	01010000206C6C0400000000000067EEC000000000C0FDD440
617	374	219	Eemnes-Buiten	5.26544391111111132	52.25265277777777777778	26050	83798	2	01010000206E6C040005945487D00F154049E61CED56204A40	01010000206C6C0400000000008070D940000000006075F440
618	374	220	Eenrum	6.46084113333333399	53.36556388888888888889	104938	208686	2	01010000206E6C0400DE45F1BCE6D719402CB029CCCAAE4A40	01010000206C6C040000000000A09EF9400000000070790941
619	374	221	Eernewoude	5.94292724444444431	53.13216111111111111111	70863	182098	2	01010000206E6C0400C79535B88EC517403B03C1A7EA904A40	01010000206C6C040000000000F04CF14000000000903A0641
620	374	229	Elburg	5.83660780000000035	52.44905833333333333333	64756	106002	2	01010000206E6C0400655012B7AF581740DBD453BE7A394A40	01010000206C6C040000000000809EEF400000000020E1F940
621	374	230	Ellewoutsdijk	3.81603557777777791	51.38998611111111111111	-74308	-11696	2	01010000206E6C04009B6C37A93D870E40E88E9C10EBB14940	01010000206C6C0400000000004024F2C00000000000D8C6C0
622	374	231	Elspeet	5.78766613333333346	52.29285833333333333333	61646	88583	2	01010000206E6C04006E556BF3912617408D03C2617C254A40	01010000206C6C040000000000C019EE400000000070A0F540
623	374	232	Elst	5.84971057777777759	51.92022222222222222223	66430	47185	2	01010000206E6C0400BB7B9A871A6617409ABF7ED7C9F54940	01010000206C6C040000000000E037F04000000000200AE740
624	374	236	Emmen	6.89499946666666652	52.78576111111111111111	135635	144905	2	01010000206E6C04004A157DBD7A941B406E58F1D193644A40	01010000206C6C040000000000988E00410000000048B00141
625	374	238	Engelmansplaat (Kaap op de)	6.05033557777777808	53.45860833333333333333	77453	218528	2	01010000206E6C0400F885712B8B3318407CAB88ADB3BA4A40	01010000206C6C040000000000D0E8F2400000000000AD0A41
626	374	240	Enschede	6.89643280000000036	52.22124722222222222223	137482	82126	2	01010000206E6C0400313FDC7AF2951B403DE337D4511C4A40	01010000206C6C04000000000050C8004100000000E00CF440
627	374	242	Enter (R.K. kerktoren)	6.57716335555555531	52.29286111111111111111	115490	89538	2	01010000206E6C0400353E22E9034F1A40083F0F797C254A40	01010000206C6C0400000000002032FC400000000020DCF540
628	374	243	Epe	5.98380780000000012	52.34879722222222222222	74930	94989	2	01010000206E6C0400E732DA4F6BEF1740A7302B63A52C4A40	01010000206C6C040000000000204BF24000000000D030F740
629	374	245	Ermelo	5.63147724444444453	52.29975555555555555555	50985	89230	2	01010000206E6C0400703A84F8A1861640E5F3D9635E264A40	01010000206C6C04000000000020E5E84000000000E0C8F540
630	375	253	Ferwerd	5.8238439111111111	53.33964166666666666666	62592	205073	2	01010000206E6C04007EECFCBC9D4B17409C58CD6079AB4A40	01010000206C6C0400000000000090EE400000000088080941
631	375	255	Finsterwold	7.1024883555555558	53.19790277777777777777	148208	191146	2	01010000206E6C0400EB531DB5F2681C40EB2BD3E054994A40	01010000206C6C040000000000801702410000000050550741
632	375	256	Franeker	5.54463280000000047	53.18724444444444444444	44156	187915	2	01010000206E6C0400CD508138B42D1640909F3EA0F7974A40	01010000206C6C040000000000808FE5400000000058F00641
633	375	257	Gaastmeer	5.54563835555555595	52.96336111111111111111	44454	163004	2	01010000206E6C0400A83732D2BB2E1640F03AB96A4F7B4A40	01010000206C6C040000000000C0B4E54000000000E0E50341
634	375	259	Gameren	5.20671335555555626	51.80342777777777777778	22262	33803	2	01010000206E6C0400BB0777AAACD314407320AFB8D6E64940	01010000206C6C04000000000080BDD540000000006081E040
635	375	260	Garderen	5.71470224444444508	52.23265000000000000000	56747	81826	2	01010000206E6C04001D11B9E7DADB16400BB5A679C71D4A40	01010000206C6C04000000000060B5EB400000000020FAF340
636	375	266	Geldermalsen	5.2877883555555556	51.88383055555555555555	27804	42775	2	01010000206E6C04007D1F9DFDB126154087A8115C21F14940	01010000206C6C0400000000000027DB4000000000E0E2E440
637	376	272	Gendringen	6.37795502222222233	51.87268333333333333334	102865	42507	2	01010000206E6C0400AB362FA40683194029376416B4EF4940	01010000206C6C040000000000101DF9400000000060C1E440
638	376	277	Giessendam	4.83435502222222269	51.82863888888888888889	-3414	36560	2	01010000206E6C040089CAB629615613405CFCCFD610EA4940	01010000206C6C04000000000000ACAAC00000000000DAE140
639	376	279	Giethoorn	6.07672168888888908	52.74023055555555555555	80540	138633	2	01010000206E6C0400CAAF6221904E184036CEF5DFBF5E4A40	01010000206C6C040000000000C0A9F3400000000048EC0041
640	376	284	Goes	3.89044668888888934	51.50364166666666666667	-68959	873	2	01010000206E6C0400C8DF7C83A21F0F403E9E835477C04940	01010000206C6C040000000000F0D5F0C00000000000488B40
641	376	286	Goor	6.58114668888888943	52.23280555555555555556	115918	82865	2	01010000206E6C04006DD31B1E18531A4018B88B92CC1D4A40	01010000206C6C040000000000E04CFC4000000000103BF440
